timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
58299-04-09 18:00:00,76447.86,76564.0,76318.31,76476.42,111.77384,1777580999999999,8543755.8770607,24720,47.92029,3663466.0355697,0
58299-04-20 04:00:00,76476.42,76550.96,76452.29,76521.21,60.93151,1777581899999999,4661984.5192475,16100,41.57869,3181477.8659077,0
58299-04-30 14:00:00,76521.21,76568.9,76492.45,76492.46,66.4648,1777582799999999,5086808.3169213,9029,21.41297,1639104.8221338,0
58299-05-11 00:00:00,76492.45,76535.42,76452.42,76494.59,44.30122,1777583699999999,3388766.8784328,10444,19.71653,1508158.1117845,0
58299-05-21 10:00:00,76494.58,76494.59,76323.04,76337.5,31.19845,1777584599999999,2383838.2296658,11309,10.56921,807349.3435634,0
58299-05-31 20:00:00,76337.5,76458.0,76337.5,76390.41,31.4519,1777585499999999,2403502.6139019,8213,15.62048,1193682.1154596,0
58299-06-11 06:00:00,76390.41,76390.41,76240.78,76241.78,76.13012,1777586399999999,5808895.9364481,17372,35.47339,2707100.7943547,0
58299-06-21 16:00:00,76241.77,76366.79,76240.78,76366.78,53.53078,1777587299999999,4084624.6685583,18120,33.93948,2589559.3808501,0
58299-07-02 02:00:00,76366.79,76449.16,76366.19,76439.54,29.73243,1777588199999999,2271860.809267,9706,14.31012,1093346.9915012,0
58299-07-12 12:00:00,76439.53,76442.02,76275.1,76334.97,42.69496,1777589099999999,3259238.9747544,13777,15.7776,1204305.3597221,0
58299-07-22 22:00:00,76334.97,76373.16,76206.02,76237.06,32.60718,1777589999999999,2487415.2804341,13508,12.257,935034.9940281,0
58299-08-02 08:00:00,76237.07,76323.07,76217.96,76299.08,48.819,1777590899999999,3722702.5515046,14464,26.16713,1995326.8485568,0
58299-08-12 18:00:00,76299.07,76334.72,76290.85,76334.71,31.78269,1777591799999999,2425389.5125827,10053,16.27748,1242074.365234,0
58299-08-23 04:00:00,76334.72,76375.99,76322.15,76334.37,49.56263,1777592699999999,3784029.0772428,9767,20.64891,1576429.7830379,0
58299-09-02 14:00:00,76334.36,76380.2,76305.07,76346.57,52.71485,1777593599999999,4024666.3784235,10397,32.64288,2492002.4845362,0
58299-09-13 00:00:00,76346.58,76514.0,76320.42,76469.81,186.86833,1777594499999999,14277940.3192395,23395,148.95791,11380235.8229244,0
58299-09-23 10:00:00,76469.8,76578.0,76469.8,76531.81,56.4699,1777595399999999,4321571.7522213,15436,26.53311,2030482.2196378,0
